pincode,city,state,active,is_serviceable,cod_allowed,min_order_amount,shipping_fee,cod_fee,free_shipping_threshold,created_at,updated_at,delivery_time,districts,is_returnable,is_exchangeable,return_window_days,exchange_window_days,cod_fees_applicable
124111,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""ROHTAK""]",false,true,0,3,false
124112,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""ROHTAK""]",false,true,0,3,false
124113,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""ROHTAK""]",false,true,0,3,false
124141,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""JHAJJAR""]",false,true,0,3,false
124142,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""JHAJJAR""]",false,true,0,3,false
124146,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""JHAJJAR""]",false,true,0,3,false
124201,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""JHAJJAR"",""ROHTAK""]",false,true,0,3,false
124202,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""ROHTAK"",""JHAJJAR""]",false,true,0,3,false
124303,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""ROHTAK""]",false,true,0,3,false
124401,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""ROHTAK""]",false,true,0,3,false
124404,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""JHAJJAR"",""ROHTAK""]",false,true,0,3,false
124406,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""ROHTAK""]",false,true,0,3,false
124411,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""ROHTAK""]",false,true,0,3,false
124412,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""ROHTAK"",""JHAJJAR""]",false,true,0,3,false
124501,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""JHAJJAR"",""ROHTAK""]",false,true,0,3,false
124504,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""JHAJJAR""]",false,true,0,3,false
124505,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""JHAJJAR""]",false,true,0,3,false
124506,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""JHAJJAR""]",false,true,0,3,false
124507,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""JHAJJAR""]",false,true,0,3,false
124508,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""JHAJJAR""]",false,true,0,3,false
124513,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""ROHTAK""]",false,true,0,3,false
124514,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""ROHTAK""]",false,true,0,3,false
125001,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""HISAR""]",false,true,0,3,false
125004,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""HISAR""]",false,true,0,3,false
125005,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""HISAR""]",false,true,0,3,false
125006,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""HISAR""]",false,true,0,3,false
125007,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""HISAR""]",false,true,0,3,false
125011,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""HISAR""]",false,true,0,3,false
125033,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""HISAR""]",false,true,0,3,false
125037,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""HISAR""]",false,true,0,3,false
125038,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""HISAR""]",false,true,0,3,false
125039,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""HISAR""]",false,true,0,3,false
125042,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""HISAR""]",false,true,0,3,false
125044,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""HISAR""]",false,true,0,3,false
125047,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""HISAR"",""FATEHABAD""]",false,true,0,3,false
125048,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""FATEHABAD""]",false,true,0,3,false
125049,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""HISAR""]",false,true,0,3,false
125050,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""FATEHABAD"",""HISAR""]",false,true,0,3,false
125051,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""FATEHABAD""]",false,true,0,3,false
125052,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""HISAR""]",false,true,0,3,false
125053,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""FATEHABAD""]",false,true,0,3,false
125054,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""SIRSA""]",false,true,0,3,false
125055,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""SIRSA""]",false,true,0,3,false
125056,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""SIRSA""]",false,true,0,3,false
125058,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""SIRSA""]",false,true,0,3,false
125060,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""SIRSA""]",false,true,0,3,false
125075,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""SIRSA""]",false,true,0,3,false
125076,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""SIRSA""]",false,true,0,3,false
125077,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""SIRSA""]",false,true,0,3,false
125078,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""SIRSA""]",false,true,0,3,false
125101,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""SIRSA""]",false,true,0,3,false
125102,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""SIRSA""]",false,true,0,3,false
125103,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""SIRSA""]",false,true,0,3,false
125104,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""SIRSA""]",false,true,0,3,false
125106,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""FATEHABAD""]",false,true,0,3,false
125110,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""SIRSA""]",false,true,0,3,false
125111,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""FATEHABAD""]",false,true,0,3,false
125112,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""FATEHABAD"",""HISAR""]",false,true,0,3,false
125113,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""HISAR"",""FATEHABAD""]",false,true,0,3,false
125120,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""FATEHABAD""]",false,true,0,3,false
125121,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""HISAR""]",false,true,0,3,false
125133,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""FATEHABAD""]",false,true,0,3,false
125201,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""SIRSA""]",false,true,0,3,false
126101,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""JIND""]",false,true,0,3,false
126102,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""JIND""]",false,true,0,3,false
126110,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""JIND""]",false,true,0,3,false
126111,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""JIND""]",false,true,0,3,false
126112,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""JIND""]",false,true,0,3,false
126113,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""JIND""]",false,true,0,3,false
126114,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""JIND""]",false,true,0,3,false
126115,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""JIND""]",false,true,0,3,false
126116,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""JIND""]",false,true,0,3,false
126125,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""JIND""]",false,true,0,3,false
126152,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""JIND""]",false,true,0,3,false
127021,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""BHIWANI""]",false,true,0,3,false
127022,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""CHARKI DADRI""]",false,true,0,3,false
127025,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""CHARKI DADRI""]",false,true,0,3,false
127026,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""CHARKI DADRI""]",false,true,0,3,false
127027,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""BHIWANI""]",false,true,0,3,false
127028,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""BHIWANI""]",false,true,0,3,false
127029,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""BHIWANI""]",false,true,0,3,false
127030,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""BHIWANI""]",false,true,0,3,false
127031,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""BHIWANI""]",false,true,0,3,false
127032,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""BHIWANI""]",false,true,0,3,false
127035,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""BHIWANI""]",false,true,0,3,false
127040,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""BHIWANI""]",false,true,0,3,false
127041,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""BHIWANI""]",false,true,0,3,false
127042,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""CHARKI DADRI""]",false,true,0,3,false
127043,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""BHIWANI""]",false,true,0,3,false
127045,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""BHIWANI""]",false,true,0,3,false
127046,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""BHIWANI""]",false,true,0,3,false
127111,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""BHIWANI""]",false,true,0,3,false
127114,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""BHIWANI""]",false,true,0,3,false
127201,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""BHIWANI""]",false,true,0,3,false
127306,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""CHARKI DADRI""]",false,true,0,3,false
127307,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""CHARKI DADRI""]",false,true,0,3,false
127308,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""CHARKI DADRI""]",false,true,0,3,false
127309,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""BHIWANI""]",false,true,0,3,false
127310,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""CHARKI DADRI""]",false,true,0,3,false
127311,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""BHIWANI""]",false,true,0,3,false
127312,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""CHARKI DADRI""]",false,true,0,3,false
131001,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""SONIPAT""]",false,true,0,3,false
131021,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""SONIPAT""]",false,true,0,3,false
131022,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""SONIPAT""]",false,true,0,3,false
131023,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""SONIPAT""]",false,true,0,3,false
131024,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""SONIPAT""]",false,true,0,3,false
131027,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""SONIPAT""]",false,true,0,3,false
131028,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""SONIPAT""]",false,true,0,3,false
131029,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""SONIPAT""]",false,true,0,3,false
131030,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""SONIPAT""]",false,true,0,3,false
131039,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""SONIPAT""]",false,true,0,3,false
131101,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""SONIPAT""]",false,true,0,3,false
131102,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""SONIPAT""]",false,true,0,3,false
131103,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""SONIPAT""]",false,true,0,3,false
131301,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""SONIPAT""]",false,true,0,3,false
131302,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""SONIPAT""]",false,true,0,3,false
131304,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""SONIPAT""]",false,true,0,3,false
131305,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""SONIPAT""]",false,true,0,3,false
131306,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""SONIPAT""]",false,true,0,3,false
131402,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""SONIPAT""]",false,true,0,3,false
131403,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""SONIPAT""]",false,true,0,3,false
131408,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""SONIPAT""]",false,true,0,3,false
131409,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""SONIPAT""]",false,true,0,3,false
132001,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""KARNAL""]",false,true,0,3,false
132022,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""KARNAL""]",false,true,0,3,false
132023,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""KARNAL""]",false,true,0,3,false
132024,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""KARNAL""]",false,true,0,3,false
132036,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""KARNAL""]",false,true,0,3,false
132037,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""KARNAL""]",false,true,0,3,false
132039,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""KARNAL""]",false,true,0,3,false
132040,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""KARNAL""]",false,true,0,3,false
132041,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""KARNAL""]",false,true,0,3,false
132046,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""KARNAL""]",false,true,0,3,false
132054,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""KARNAL""]",false,true,0,3,false
132101,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""PANIPAT""]",false,true,0,3,false
132102,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""PANIPAT""]",false,true,0,3,false
132103,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""PANIPAT""]",false,true,0,3,false
132104,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""PANIPAT""]",false,true,0,3,false
132105,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""PANIPAT""]",false,true,0,3,false
132106,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""PANIPAT""]",false,true,0,3,false
132107,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""PANIPAT""]",false,true,0,3,false
132108,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""PANIPAT""]",false,true,0,3,false
132113,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""PANIPAT""]",false,true,0,3,false
132114,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""KARNAL""]",false,true,0,3,false
132115,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""PANIPAT""]",false,true,0,3,false
132116,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""KARNAL""]",false,true,0,3,false
132117,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""KARNAL""]",false,true,0,3,false
132122,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""PANIPAT""]",false,true,0,3,false
132140,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""PANIPAT""]",false,true,0,3,false
132145,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""PANIPAT""]",false,true,0,3,false
132157,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""KARNAL""]",false,true,0,3,false
133001,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""AMBALA""]",false,true,0,3,false
133004,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""AMBALA""]",false,true,0,3,false
133005,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""AMBALA""]",false,true,0,3,false
133006,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""AMBALA""]",false,true,0,3,false
133008,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""AMBALA""]",false,true,0,3,false
133010,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""AMBALA""]",false,true,0,3,false
133101,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""AMBALA""]",false,true,0,3,false
133102,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""AMBALA""]",false,true,0,3,false
133103,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""YAMUNANAGAR""]",false,true,0,3,false
133104,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""AMBALA""]",false,true,0,3,false
133201,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""AMBALA""]",false,true,0,3,false
133202,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""AMBALA"",""YAMUNANAGAR""]",false,true,0,3,false
133203,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""AMBALA""]",false,true,0,3,false
133204,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""YAMUNANAGAR""]",false,true,0,3,false
133205,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""AMBALA""]",false,true,0,3,false
133206,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""AMBALA"",""YAMUNANAGAR""]",false,true,0,3,false
133207,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""AMBALA""]",false,true,0,3,false
133301,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""PANCHKULA""]",false,true,0,3,false
133302,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""PANCHKULA""]",false,true,0,3,false
134003,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""AMBALA""]",false,true,0,3,false
134005,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""AMBALA""]",false,true,0,3,false
134007,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""AMBALA""]",false,true,0,3,false
134008,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""AMBALA""]",false,true,0,3,false
134101,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""PANCHKULA""]",false,true,0,3,false
134102,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""PANCHKULA""]",false,true,0,3,false
134103,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""PANCHKULA""]",false,true,0,3,false
134104,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""PANCHKULA""]",false,true,0,3,false
134105,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""PANCHKULA""]",false,true,0,3,false
134107,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""PANCHKULA""]",false,true,0,3,false
134108,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""PANCHKULA""]",false,true,0,3,false
134109,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""PANCHKULA""]",false,true,0,3,false
